-1.40382E+02	 9.06200E+02
-1.35457E+02	 9.06933E+02
-1.30535E+02	 9.06233E+02
-1.25616E+02	 9.05933E+02
-1.20700E+02	 9.06967E+02
-1.15786E+02	 9.06767E+02
-1.10875E+02	 9.07267E+02
-1.05967E+02	 9.07867E+02
-1.01061E+02	 9.06533E+02
-9.61580E+01	 9.08000E+02
-9.12576E+01	 9.07067E+02
-8.63599E+01	 9.07267E+02
-8.14648E+01	 9.08700E+02
-7.65724E+01	 9.08433E+02
-7.16827E+01	 9.07167E+02
-6.67956E+01	 9.08200E+02
-6.19111E+01	 9.08100E+02
-5.70293E+01	 9.06667E+02
-5.21502E+01	 9.09033E+02
-4.72737E+01	 9.08467E+02
-4.23998E+01	 9.08800E+02
-3.75286E+01	 9.07300E+02
-3.26600E+01	 9.08400E+02
-2.77941E+01	 9.09133E+02
-2.29308E+01	 9.08667E+02
-1.80701E+01	 9.09467E+02
-1.32121E+01	 9.11033E+02
-8.35667E+00	 9.10567E+02
-3.50389E+00	 9.12900E+02
 1.34626E+00	 9.20700E+02
 6.19379E+00	 9.77200E+02
 1.10387E+01	 1.83030E+03
 1.58810E+01	 3.36800E+03
 2.07207E+01	 2.16023E+03
 2.55577E+01	 9.87533E+02
 3.03922E+01	 9.16167E+02
 3.52240E+01	 9.10100E+02
 4.00532E+01	 9.09500E+02
 4.48798E+01	 9.08733E+02
 4.97038E+01	 9.08800E+02
 5.45252E+01	 9.07667E+02
 5.93440E+01	 9.09367E+02
 6.41602E+01	 9.09133E+02
 6.89738E+01	 9.09867E+02
 7.37848E+01	 9.12700E+02
 7.85932E+01	 9.22767E+02
 8.33991E+01	 9.54567E+02
 8.82023E+01	 1.02543E+03
 9.30029E+01	 1.11140E+03
 9.78010E+01	 1.17430E+03
 1.02596E+02	 1.19733E+03
 1.07389E+02	 1.21220E+03
 1.12180E+02	 1.23233E+03
 1.16967E+02	 1.21513E+03
 1.21753E+02	 1.20767E+03
 1.26535E+02	 1.19497E+03
 1.31315E+02	 1.18927E+03
 1.36093E+02	 1.18670E+03
 1.40867E+02	 1.18863E+03
 1.45640E+02	 1.18930E+03
 1.50409E+02	 1.18640E+03
 1.55177E+02	 1.18097E+03
 1.59941E+02	 1.17133E+03
 1.64703E+02	 1.16567E+03
 1.69463E+02	 1.16430E+03
 1.74220E+02	 1.16277E+03
 1.78974E+02	 1.16343E+03
 1.83726E+02	 1.14750E+03
 1.88475E+02	 1.14360E+03
 1.93222E+02	 1.14410E+03
 1.97966E+02	 1.13840E+03
 2.02708E+02	 1.14593E+03
 2.07447E+02	 1.15410E+03
 2.12184E+02	 1.14280E+03
 2.16918E+02	 1.13963E+03
 2.21649E+02	 1.14197E+03
 2.26378E+02	 1.13963E+03
 2.31105E+02	 1.13417E+03
 2.35829E+02	 1.12737E+03
 2.40550E+02	 1.13097E+03
 2.45269E+02	 1.13493E+03
 2.49985E+02	 1.12470E+03
 2.54699E+02	 1.12720E+03
 2.59410E+02	 1.12350E+03
 2.64119E+02	 1.12083E+03
 2.68825E+02	 1.11300E+03
 2.73529E+02	 1.11717E+03
 2.78230E+02	 1.11233E+03
 2.82929E+02	 1.11523E+03
 2.87625E+02	 1.11623E+03
 2.92319E+02	 1.11667E+03
 2.97010E+02	 1.10883E+03
 3.01699E+02	 1.10977E+03
 3.06385E+02	 1.10833E+03
 3.11069E+02	 1.11147E+03
 3.15750E+02	 1.11393E+03
 3.20428E+02	 1.10233E+03
 3.25105E+02	 1.10257E+03
 3.29778E+02	 1.10033E+03
 3.34450E+02	 1.10260E+03
 3.39118E+02	 1.10413E+03
 3.43785E+02	 1.11103E+03
 3.48448E+02	 1.10550E+03
 3.53110E+02	 1.10317E+03
 3.57768E+02	 1.09933E+03
 3.62425E+02	 1.10210E+03
 3.67079E+02	 1.09613E+03
 3.71730E+02	 1.09947E+03
 3.76379E+02	 1.09597E+03
 3.81025E+02	 1.09717E+03
 3.85669E+02	 1.10160E+03
 3.90311E+02	 1.09473E+03
 3.94950E+02	 1.10103E+03
 3.99586E+02	 1.10453E+03
 4.04220E+02	 1.10050E+03
 4.08852E+02	 1.09737E+03
 4.13481E+02	 1.10553E+03
 4.18108E+02	 1.10707E+03
 4.22732E+02	 1.11307E+03
 4.27354E+02	 1.12493E+03
 4.31973E+02	 1.12697E+03
 4.36590E+02	 1.13237E+03
 4.41205E+02	 1.12737E+03
 4.45817E+02	 1.11740E+03
 4.50426E+02	 1.11330E+03
 4.55034E+02	 1.10380E+03
 4.59638E+02	 1.10167E+03
 4.64241E+02	 1.09217E+03
 4.68840E+02	 1.08860E+03
 4.73438E+02	 1.09533E+03
 4.78033E+02	 1.10313E+03
 4.82625E+02	 1.11190E+03
 4.87215E+02	 1.11560E+03
 4.91803E+02	 1.12870E+03
 4.96388E+02	 1.14657E+03
 5.00971E+02	 1.15500E+03
 5.05552E+02	 1.15413E+03
 5.10129E+02	 1.14483E+03
 5.14705E+02	 1.14250E+03
 5.19278E+02	 1.13070E+03
 5.23849E+02	 1.11497E+03
 5.28417E+02	 1.09827E+03
 5.32983E+02	 1.09297E+03
 5.37547E+02	 1.10077E+03
 5.42108E+02	 1.09343E+03
 5.46666E+02	 1.08837E+03
 5.51223E+02	 1.08513E+03
 5.55777E+02	 1.09420E+03
 5.60328E+02	 1.09640E+03
 5.64877E+02	 1.09487E+03
 5.69424E+02	 1.10220E+03
 5.73968E+02	 1.09600E+03
 5.78510E+02	 1.09160E+03
 5.83049E+02	 1.08797E+03
 5.87587E+02	 1.09297E+03
 5.92121E+02	 1.08883E+03
 5.96654E+02	 1.08770E+03
